id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name
17134,Aprendendo A Viver,"Amazing Racer : Após a morte inesperada do pai, uma adolescente angustiada descobre que a mãe está viva. A caminho de a encontrar, faz amizade com um treinador de cavalos e recupera da melancolia.","Drama, Sport",5.5,855581,1,Movie,67,Português
17135,Revolución Virtual: 2047,"2047: Virtual Revolution, mientras la gente pasa mucho tiempo en línea, terroristas matan a jugadores mediante un ataque viral. Las multinacionales dominantes contratan a Nash, un agente oculto que pasa tiempo conectado y desconectado, para matar a los terroristas.","Thriller, Sci-fi",5.1,259045,1,Movie,4,Español
17138,Savage Girls,"A gritty thriller set in the raw heart of Watts, LA, Savage Girls is the story of three women caught in a dangerous game of survival, betrayal, and the will to rise above their circumstances.",Thriller,7.0,414384,1,Movie,1,English
17139,El Guarda de mi Hermano,My Brother's Keeper  Un veterano de guerra lucha con el trastorno de estrés postraumático y su fe.,"Drama, War",4.6,947024,1,Movie,4,Español
17141,I Am Not a Hipster,"Brook is a gifted singer who is liked for his work in San Diego's indie music scene. As he copes with his mother's death and a breakup with his girlfriend, his friend Clark tries to cheer him up",Drama,6.6,1802,1,Movie,1,English
17142,Hart Blvd,A college dropout thinks he has life figured out until he runs out of options and is forced to move in and take care of his grandfather.,Drama,5.2,3858,1,Movie,1,English
17143,Messy,"A crime drama about a reckless drug dealer and his unfaithful girlfriend. Caught between deception and lies they struggle to trust one another, while facing opposition from the police and their enemies.","Drama, Crime, Romance",6.3,11987,1,Movie,1,English
17144,Unfailing Love,"Follows Hosea's memoir. God instructs him to marry prostitute Arianna as symbolic example. Spans 7 years in DC area with childhood flashbacks. Portrays struggles/hatred faced due to obedience to God's command, despite finding his wife.","Drama, Romance",6.1,899715,1,Movie,1,English
17145,Hit a Lick 2,An old-school gangster who got played out of his money goes on a highly personal crime spree in order to get his money and his street respect back.,"Drama, Crime",7.0,18476,1,Movie,1,English
17146,American Trash,"A war veteran suffering from PTSD finds solace in the company of a free-spirited environmentalist. Bonding over shared secrets the couple navigate the streets of Venice California in search of happiness. However, their romance takes an unexpected turn.",Drama,6.8,13065,1,Movie,1,English
17191,Marrying my CEO with our Baby,"It depicts a scenario where a woman is forced to break up with her pregnant partner due to family pressure, only to reunite years later when she is struggling and he has become a successful businessman.",Drama,7.4,2456135,2,Short Drama,1,English
17193,Mãos Talentosas,"Gifted Hands : The Ben Carson Story, O Dr. Ben Carson, um neurocirurgião que foi criado por uma mãe solteira e enfrentou muitas dificuldades na infância, enfrenta o desafio de operar dois gêmeos siameses ligados pelo crânio.",Drama,7.4,1114993,1,Movie,67,Português
17203,Secretos de Otoño,"Secrets in the Fall : Los campistas asisten a un retiro juvenil en las montañas de Carolina del Norte para comprender mejor el plan de Dios para ellos. Cuando uno de ellos desaparece, los consejeros y sus equipos parten a buscarlo antes del anochecer.",Family,6.1,74628,1,Movie,4,Español
17204,Os Reis da Noite,"Kings of the Evening : Numa cidade na época da Grande Depressão, um ex-presidiário (Tyson Beckford) cria laços com quatro estranhos e participa numa competição invulgar.",Drama,6.1,350688,1,Movie,67,Português
17205,Si Te Vas,"If You're Gone : La noche de la graduación, la vida de Lillian cambia para siempre cuando su novio, Brad, desaparece. Incapaz de encontrarlo, Lillian se ve obligada a cuestionar su relación y su fe.","Mystery, Romance",5.6,377531,1,Movie,4,Español
17206,El Karma del Amor,"Love Karma : Cuando dos desconocidos descubren que sus cónyuges tienen una aventura, unen sus fuerzas para mostrarles a sus parejas que lo que se da se recibe.",Romance,5.5,4209,1,Movie,4,Español
17207,Caminando Por Fe,Walk by Faith : Esta comedia romántica gira en torno a una mujer llamada Pamela (LaRita Shelby) que deja a su prometido en el altar y va en busca de otro hombre.,Comedy,4.2,136455,1,Movie,4,Español
17208,La Princesa Karateca,"The Karate Princess : Una película familiar inspiradora, basada en la fe, que cuenta la historia de una exitosa empresaria que regresa a casa para hacerse cargo del dojo de su padre.",Drama,4.8,666406,1,Movie,4,Español
17209,Un Matrimonio Hecho en el Cielo,"A Marriage Made In Heaven : Demetri Chicopoulos (Robert Krantz) vive una vida de ensueño. Presenta su exitoso programa de entrevistas, ""Daytime with Demetri"". Sin embargo, pronto descubrimos que, tras un divorcio reciente y el fallecimiento de su madre, la vida de Demetri es más dolorosa que feliz. En un momento de oración, Demetri se arrodilla y le pide a Dios que le permita revivir una semana de su vida. Sabe que las cosas serían diferentes. Demetri se levanta y de repente se encuentra con... su ángel de la guarda (Tom Arnold). Bueno, no es precisamente el tipo de ángel de la guarda que uno desea. El ángel de la guarda le dice a Demetri que Dios escuchó su oración... Demetri podrá revivir una semana de su vida. Lo que suceda después cambiará la vida de Demetri para siempre.",Romance,7.3,75548,1,Movie,4,Español
17210,Corazón de Sombra,"Shadowheart James Connor (Justin Ament) regresa a casa en 1865 para matar a Will Tunney (Angus Macfadyen), un asesino despiadado que asesinó a su padre.","Action, Western",4.6,976149,1,Movie,4,Español
17211,Kiss Me for Christmas,"After Cara's friends give her a new look for the holidays, she has a romantic encounter with a man on an elevator, only to learn that he's dating her overbearing boss.","Comedy, Drama, Romance",6.0,92052,1,Movie,1,English
17212,The Kid: Chamaco,"Dr Frank Irwin and his son Jimmy, a professional boxer, team up in order to train Abner, a Mexican teenager, to help him become the country's new boxing superstar.","Action, Sport",5.2,14121,1,Movie,1,English
17213,Coming to Africa,"Adrian has spent his entire life shunning Black consciousness and chasing corporate success. After a perfect storm of discrimination, Adrian finds himself in Ghana on an amusing adventure.","Comedy, Drama, Romance",8.3,12049,1,Movie,1,English
17214,"Goodbye, Hello",Nate Ryan returns home to Bundy Canyon to visit his dying father; Nate opens old wounds in an attempt to make peace with his incredibly unpeaceful father.,"Comedy, Drama",5.2,3091,1,Movie,1,English
17215,The Happy Camper,Sparks fly between a woman and a hardware store owner as they work together to restore a vintage travel trailer.,"Comedy, Romance",6.0,255121,1,Movie,1,English
17225,Kiss Me 99 Times a Day,"To escape a creep, Alice kisses CEO Anson Vega. He spontaneously marries her that day. As the newlyweds spend time together, unexpected feelings begin to grow.",Fantasy,8.1,7545227,2,Short Drama,1,English
17232,Raaz Reboot,"Newly-weds Rehaan and Shaina move to Romania after the former is offered a job. When Shaina senses paranormal activity around her, she learns that her husband is harbouring a secret from her.","Horror, Romance",4.4,1348481,1,Movie,2,हिन्दी
17247,Água Viva,"Living Water : Uma ex-festeira converte-se ao cristianismo, provocando tensões com os seus antigos amigos.",Drama,3.2,350902,1,Movie,67,Português
17248,Ainda Tenho Alegria,"Still Got Joy : A história verídica da Dra. Shonda Reynolds, que superou o vício após entrar em reabilitação, onde teve um despertar espiritual e um chamamento para pregar.","Drama, Biography",5.6,1163580,1,Movie,67,Português
17249,Levantando a Jane,"Lifting Jane : Conmocionada por experiencias traumáticas pasadas, una sobreviviente de abuso doméstico cierra su corazón al romance hasta que el amor verdadero llega a su vida.",Drama,5.3,74897,1,Movie,4,Español
17250,Cavalgando na Fé,"Riding on Faith : Assombrado pela perda da mulher e da filha pequena, um homem destruído encontra um caminho de esperança e cura depois de um novo pastor carismático chegar à cidade.",Drama,7.8,1052139,1,Movie,67,Português
17251,Nuestra Navidad Soñada,Our Dream Christmas : Una mujer de Mississippi intenta traer a su familia a Los Ángeles para poder pasar la Navidad con su madre moribunda.,Drama,5.2,128793,1,Movie,4,Español
17252,Lluvia Musical,"Country Rain : Pete Ford es un artista de música country en la cima de su carrera. Le encanta actuar más que nada, excepto su esposa, Angie. Cuando ella aparece y le dice que se acabó, Pete tiene que decidir a qué está dispuesto a renunciar para formar una familia.",Drama,6.5,42807,1,Movie,4,Español
17253,Once Upon a Christmas,A modern-day multi-millionaire Scrooge is sent back to high school in order to learn the true meaning of Christmas before his fate is forever sealed.,Family,6.3,138849,1,Movie,1,English
17254,Eu Sou Gabriel,"I Am Gabriel : Um jovem chega à cidade de Promise, no Texas, com a intenção de ajudar as pessoas. No entanto, o xerife e os moradores não acreditam nele e juram descobrir a sua verdadeira identidade.",Drama,5.4,3009787,1,Movie,67,Português
