id,title,description,genres,imdb_rating,views,ismovie
10288,Plan B,El plan de Bruno para recuperar a su exnovia se ve frustrado cuando se siente atraído por su novio.,"Comedy, Romance",7.0,98262,1
10289,Plan V,"Mientras organiza una sorpresa por su aniversario, Paula descubre que su novio, que es actor, la engaña con su agente. Los amigos de Paula creen que debería encontrar a alguien que la aprecie.","Comedy, Romance",4.3,53259,1
10290,La Lista de Los Deseos,Dos mujeres con cáncer de mama y una amiga hacen una lista de deseos con todas las cosas que querían hacer y se embarcan en una aventura para cumplirla.,"Comedy, Drama",5.8,84722,1
10291,La Maldicion Roja 2,""" Li Shu-fen lucha por encontrar a su hija embarazada desaparecida, Li Ya-ting. En su búsqueda para encontrar a su hija, se encuentra con múltiples fenómenos con una misteriosa chica vestida de rojo en el centro de todo.""",Horror,5.7,4171,1
10292,Superagente Makey,Un ingenuo policía queda atrapado en medio de una peligrosa operación internacional de drogas en la Costa del Sol.,"Action, Comedy",4.3,9399,1
10293,Polvo,""" Después de una ausencia de diez años, """"El Chato"""" regresa a San Ignacio, su ciudad natal, para recuperar un cargamento de cocaína que fue arrojado allí por un piloto del cártel.""","Comedy, Crime",6.8,94198,1
10294,Voces,"Después de la extraña muerte de su hijo pequeño en su nuevo hogar, Daniel escucha una petición fantasmal de ayuda, lo que lo impulsa a buscar a un renombrado experto en fenómenos paranormales.","Horror, Adventure",6.1,16794,1
10295,Suicide Squad,"Amanda Waller assembles a team of imprisoned supervillains to execute dangerous black-ops missions. When an ancient witch threatens to destroy mankind, the squad is tasked with stopping her.","Action, Fantasy",5.9,97377155,1
10296,Deadpool & Wolverine,"Deadpool's peaceful existence comes crashing down when the Time Variance Authority recruits him to help safeguard the multiverse. He soon unites with his would-be pal, Wolverine, to complete the mission and save his world from an existential threat.","Action, Comedy",8.1,7989742,1
10297,La Vampira De Barcelona,"La policía de Barcelona investiga un caso de niños desaparecidos, a principios del siglo XX. Una niña llamada Teresa es secuestrada de una familia adinerada, lo que genera dudas sobre la vampira de Barcelona.","Drama, Horror",5.8,23979,1
10298,Baby,"Una joven drogadicta, da a luz en medio de una de sus crisis nerviosas. Incapaz de cuidar adecuadamente a su bebé, lo vende a una mujer inquietante que trabaja en el negocio del comercio infantil.","Drama, Horror",5.0,2941,1
10299,Uma Vida Sublime,Dr. Ivan encontrou duas curas radicais para a infelicidade: o diagnóstico de falsos cânceres terminais e a eliminação temporária de alguns dos 5 sentidos. Mas será que as terapias resultarão ou terão efeitos colaterais imprevisíveis?,"Drama, Thriller",6.2,2000,1
10301,Orígenes Secretos,Un asesino en serie está sembrando el caos. Personas anónimas sin conexión aparente están siendo asesinadas mientras imitan las primeras apariciones de los superhéroes más famosos.,"Action, Thriller",6.1,305248,1
10302,Black Beach,Un abogado con un futuro prometedor se ve obligado a profundizar en su pasado cuando acepta negociar con un viejo amigo convertido en secuestrador.,"Action, Thriller",5.6,116066,1
10304,The Canyons,"L'obsession malsaine de Christian et Ryan pour Tara les oppose. Cependant, leur rivalité se transforme rapidement en chantage, harcèlement et, finalement, en meurtre.","Drama, Thriller",3.8,735724,1
10306,Hasta El Cielo,"Tras enamorarse de Estrella, Ángel, un mecánico de las afueras de Madrid, se sumerge en un mundo de atracos y se convierte en el objetivo de un detective implacable.","Thriller, Crime",5.6,43825,1
10310,A Herdade,"João Fernandes é proprietário de uma das maiores propriedades da Europa, um terreno de quase 3.500 hectares nas margens do rio Targus. A sua riqueza atrai a ganância de figuras políticas e outros.","Drama, Thriller, Popular",6.8,53190,1
10315,Tropa de Elite 2: O Inimigo Agora É Outro,"Nascimento é chamado para impedir um motim na prisão iniciado por Beirada, que acaba sendo morto. Agora um oficial de alta patente, ele se encontra num conflito entre o governo e grupos paramilitares.","Action, Crime, Popular",8.0,71738,1
10317,Mission Pays Basque,"Une femme achète un magasin à bas prix et pense que cela l'aidera à changer sa fortune. Cependant, les choses prennent une tournure inhabituelle lorsqu'elle apprend que l'ancien propriétaire est sous curatelle.","Comedy, Romance",4.7,100359,1
10318,Todo Mundo Em Pânico 5,"A vida de Dan e Jody é perturbada com a chegada de seu sobrinho e sobrinhas. Quando sua vida profissional também é afetada, eles percebem que a culpa é de um demônio e decidem procurar a ajuda de um médium.","Comedy, Horror",3.5,2861050,1
10319,"Didi, O Caçador de Tesouros",Um homem (Renato Aragão) e um menino de 10 anos (João Paulo Bienemann) usam um mapa para procurar um tesouro.,"Comedy, Adventure",3.9,2233919,1
10321,Freaks – Du bist eine von uns,"Nachdem sie herausgefunden hat, dass sie über Superkräfte verfügt, schließt sich eine schüchterne Köchin mit einer Gruppe Gleichgesinnter gegen eine Regierungsverschwörung zusammen.","Action, Sci-fi",5.4,133871,1
10322,Persian Lessons,"Gilles, ein junger jüdischer Mann in einem Konzentrationslager, wird das Leben gerettet, als Henker feststellen, dass er ein persisches Buch besitzt. Gilles wird einem Lagerbeamten vorgeführt, der Farsi lernen möchte, und willigt ein, ihn zu unterrichten, obwohl er kein Wort der Sprache beherrscht.","Drama, War",7.4,4819,1
10324,To All the Boys I've Loved Before,"Lara Jean schreibt geheime, seelenoffene Briefe an ihre fünf Schwärmer, hatte aber nie die Absicht, sie zu versenden. Jetzt sind sie draußen und richten Chaos in ihrem Leben an.","Comedy, Romance",7.0,113722,1
10325,Si Près De I'horizon,"Jessica, 18 ans, aime la vie et fait face à un avenir prometteur lorsqu'un jour elle tombe éperdument amoureuse du charmant Danny. Mais derrière cette façade parfaite se cache un sombre secret. Jessica se rend compte qu'ils n'auront pas d'avenir ensemble.","Drama, Romance",6.6,31858,1
10326,Memory – Sein letzter Auftrag,"Als Alex, ein erfahrener Attentater, sich weigert, einen Auftrag fur eine gefahrliche kriminelle Organisation auszufuhren, wird er zur Zielscheibe. FBI Agenten und der mexikanische Geheimdienst werden hinzugezogen, um die Spur der Leichen zu untersuchen und sie naher an Alex heranzufuhren.","Action, Thriller",5.7,147244,1
10328,Wakefield – Dein Leben ohne dich,"Howard, ein erfolgreicher Anwalt, ist mit seiner 15-jährigen Ehe unzufrieden. In der Annahme, dass seine Familie glücklich sein wird, wenn er nicht in der Nähe ist, verlässt er das Haus und spioniert sie vom Dachboden seiner Garage aus aus.","Comedy, Thriller",6.3,3727,1
10329,Der Bunte Schleier,"Dr. Walter heiratet die schöne Kitty, findet aber bald heraus, dass sie ihn betrügt. Er kämpft sich durch die Probleme und macht sich auf den Weg nach China, um die Ausbreitung einer gefürchteten Krankheit in einem kleinen Dorf zu bekämpfen.","Drama, Romance",7.4,29132,1
10330,Hexe Lilli : Der Drache und das magische Buch,"Die junge Lilly muss beweisen, dass sie in der Lage ist, die Nachfolge der alten Hexe Surulunda anzutreten. Als der böse Jerome unterdessen das Zauberbuch stiehlt, müssen Lilly und ihr Bruder das Buch zurückholen, um die Welt zu retten.","Fantasy, Family",5.1,883850,1
10333,Ottilie von Faber-Castell – Eine mutige Frau,"Der Chef des berühmten Bleistiftkonzerns versucht, seine 16-jährige Enkelin dazu zu bringen, seinen Platz einzunehmen.","Drama, History",6.5,16049,1
10334,A Quiet Place : Day One,"When New York City comes under attack from an alien invasion, a woman and other survivors try to find a way to safety. They soon learn that they must remain absolutely silent as the mysterious creatures are drawn to the slightest sound.","Horror, Sci-fi",6.4,27424931,1
10335,Un Coeur Oublié,"Monsieur de Fontenelle a résisté toute sa vie aux sentiments amoureux et passionnels, mais à un âge avancé il rencontre une jeune femme qui lui fait découvrir le sentiment qu'il a toujours voulu ignorer : l'amour.","Drama, Romance",7.3,3710594,1
10336,Apartment 12,"While preparing for his first gallery show, painter Alex (Mark Ruffalo) is abandoned by his girlfriend, Yvette (Anne Marie Johnson), after his exhibition falls through. Forced to fall back on a pizza delivery job while figuring out his next steps, Alex moves into a decrepit apartment building. Surrounded by eccentric neighbors, the artist grows unexpectedly attracted to new resident Lori (Beth Ulrich), a former soldier whose background and interests are completely different from his.","Comedy, Romance",4.9,2225259,1
10337,Borderline,Willy Blain est le surintendant principal qui connaît un parcours sans faute. Tout change lorsqu'il est arrêté et placé en garde à vue pour trafic de drogue et vol.,"Thriller, Crime",6.5,9736029,1
10338,From Prada to Nada,"Deux sœurs riches et gâtées se retrouvent sans le sou après la mort de leur père. Par conséquent, ils sont obligés d’emménager dans la maison modeste mais animée de leur ex-tante.","Comedy, Romance",5.5,31697,1
10340,Mon Double Presque Parfait,"Lorsqu'un miroir magique crée des doublons d'Emil et Frido, ils sont d'abord ravis parce que leurs sosies leur facilitent la vie. Cependant, au fur et à mesure que les choses avancent, tout se passe mal.","Comedy, Family",6.2,15862,1
10341,Adama,"En 1916, Adama, 12 ans, vit dans un village isolé d'Afrique de l'Ouest. Un soir, son frère aîné Samba disparaît. Défiant la volonté de ses aînés, Adama part à sa recherche. Une quête qui l'emmène au-delà de la mer, vers le nord, jusqu'au front de Verdun.","Drama, War",6.7,158715,1
10342,La Petite Sirène,"En 1916, Adama, 12 ans, vit dans un village isolé d'Afrique de l'Ouest. Un soir, son frère aîné Samba disparaît. Défiant la volonté de ses aînés, Adama part à sa recherche. Une quête qui l'emmène au-delà de la mer, vers le nord, jusqu'au front de Verdun.","Fantasy, Family",4.3,1621615,1
10343,Le Voyage De La Veuve,"A la fin de la première guerre mondiale, les autorités belges demandent à la France de lui prêter une guillotine en vue d'exécuter un civil condamné à mort pour le meurtre de son épouse. Le gouvernement français charge l'armée de conduire cette guillotine à travers les lignes de front.","Drama, History",7.1,856897,1
10344,Un Amour De Fantôme,"Après sa retraite, un mannequin décide d'emménager dans une nouvelle maison. Cependant, toute son excitation se transforme en cauchemar lorsqu'elle apprend que la maison est hantée par le fantôme d'un chanteur populaire.","Fantasy, Romance",4.4,698795,1
10345,Black Fox,"ce film parle d une jeune fille, se trouvant seule apres l assasinat de sa famille . la petite fille devra choisir entre venger sa famille ou son ami.","Action, Sci-fi, Animation",6.0,255762,1
10346,Appleseed Alpha,"Dans les ruines de New York, une jeune mercenaire et son partenaire cyborg mettent leur vie et leur avenir en danger pour protéger deux nouveaux amis.","Action, Sci-fi, Animation",6.5,147628,1
10347,Le Mari De Mon Mari,Juliette et Christophe sont séparés après 18 ans de mariage et deux enfants. Mais les choses prennent une tournure inhabituelle lorsque Christophe décide de se marier avec un homme.,"Comedy, Drama",6.8,929929,1
10348,Les Dissociés,"Un matin, Lily et Ben se réveillent côte à côte dans des corps qui ne sont pas les leurs. Et Magalie, une petite fille au corps de grand barbu, les attend dans la chambre d'amis. C'est le début d'une incroyable aventure, parfois initiatique, où les corps et les identités vont s'inverser au gré d'un simple câlin.",Comedy,6.9,9943456,1
10350,Albator,"""Un soldat est confronté à la tâche insurmontable de dénoncer les conspirations concoctées par les forces gouvernantes de la Terre afin de les empêcher d'en prendre le contrôle total. ""","Adventure, Sci-fi, Animation",6.4,460531,1
10351,Penelope,"Un conte de fées des temps modernes dans lequel une jeune fille issue d'une famille mystérieuse et riche doit trouver le véritable amour afin de briser une malédiction spéciale, appelée le sortilège de Wilhern, dont elle hérite de sa famille.","Comedy, Romance",6.7,1390205,1
10352,Mister Bob,"En 1965, le soldat et mercenaire français Bob Denard se retrouve au cœur de la bataille entre le Premier ministre congolais Tshombe, soutenu par les Français, et le général Mobutu, soutenu par les Belges.","Action, War",6.7,394420,1
10353,African Gangster,"Ousman Badara (ALPHA 5.20) vient d'arriver en France, il séjourne chez son cousin Yaya Doumbia (DOUDOU MASTA), étoile montante de la pègre. Ousman n'a qu'une idée en tête, subvenir aux besoins de sa famille restée en Afrique. Après avoir tenté de travailler au noir dans la restauration, il se retrouve jeté dans le grand banditisme parisien par son cousin.",Crime,7.0,603596,1
10354,Secret Defense,"Lorsqu'elle ne parvient pas à obtenir un placement potentiellement lucratif, Diane se voit proposer un autre type d'emploi. Pendant ce temps, Pierre devient la proie de terroristes fanatiques, mais le destin leur réserve un autre jeu.","Action, Thriller",6.3,94996,1
10355,Les clés de bagnole,"Laurent Baffie incite son ami Daniel Russo à se lancer dans une aventure décalée de découverte de soi à la recherche de ses clés de voiture, apprenant la vie et l'amitié au fil d'une série de rencontres bizarres.",Comedy,5.3,203600,1
10356,Pour Djamila,"Durant la guerre d'Algérie, Djamila Boupacha, vingt ans, est accusée à tort de trahison et soumise à la torture. L'avocate parisienne Gisèle Halimi se bat pour sa cause.","Drama, History",6.7,405607,1
10359,Bhaiyya Ji,A man stands up for his family and seeks revenge for the wrongs done towards his loved ones.,"Action, Drama",5.6,4867679,1
10360,Sarfira,"In the world of startups and aviation, a common man dreams of starting his own airline.",Adventure,8.2,80704314,1
10361,The Pope's Exorcist,"Father Gabriele Amorth, chief exorcist for the Vatican, battles Satan and innocent-possessing demons. A detailed portrait of a priest who performed more than 100,000 exorcisms in his lifetime.","Horror, Mystery",6.1,23165410,1
10366,Avengement,A criminal breaks out of prison and embarks on a journey to exact revenge on those who have turned him into a serial killer.,"Action, Crime",6.6,1994535,1
10367,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.","Action, Thriller",8.7,4256073,1
